[09:57:19] [gimbal_controller] [INFO] [1754099839.258521563] [gimbal_controller]: 云台控制器节点已启动
[09:57:19] [gimbal_controller] [INFO] [1754099839.259266759] [gimbal_controller]: 图像中心设置为: (640, 540)
[09:57:19] [gimbal_controller] [INFO] [1754099839.259749750] [gimbal_controller]: 激光模式: continuous (auto_off=瞄准后1秒关闭, continuous=持续开启)
[09:57:19] [gimbal_controller] [INFO] [1754099839.260193951] [gimbal_controller]: 激光安全开关: GPIO5 (低电平:禁用激光, 高电平:允许激光)
[09:57:19] [gimbal_controller] [INFO] [1754099839.260594694] [gimbal_controller]: 订阅话题: /target_data
[09:57:19] [gimbal_controller] [INFO] [1754099839.260986396] [gimbal_controller]: 发布话题: /uart1_sender_topic (30Hz)
[09:57:19] [gimbal_controller] [INFO] [1754099839.261389764] [gimbal_controller]: 控制频率: 30Hz
[09:57:19] [gimbal_controller] [INFO] [1754099839.263979720] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[10:11:54] [gimbal_controller] [INFO] [1754100714.025513836] [gimbal_controller]: 目标: (654, 538) | 误差: (+14,-2) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.057550555] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.058086630] [gimbal_controller]: 目标: (654, 538) | 误差: (+14,-2) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.099054617] [gimbal_controller]: 目标: (656, 536) | 误差: (+16,-4) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.130438305] [gimbal_controller]: 目标: (656, 536) | 误差: (+16,-4) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.161896659] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.162414650] [gimbal_controller]: 目标: (655, 534) | 误差: (+15,-6) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.204399371] [gimbal_controller]: 目标: (654, 532) | 误差: (+14,-8) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.237757610] [gimbal_controller]: 目标: (654, 532) | 误差: (+14,-8) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.271591549] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.272138415] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.306323223] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.345304119] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.374902836] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.377917453] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.412513796] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.447764045] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.475895996] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.476501194] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.512610679] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.546430326] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.575573468] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.576275498] [gimbal_controller]: 目标: (655, 530) | 误差: (+15,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.603808375] [gimbal_controller]: 目标: (651, 529) | 误差: (+11,-11) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.648130474] [gimbal_controller]: 目标: (647, 530) | 误差: (+7,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.680489479] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.680981221] [gimbal_controller]: 目标: (637, 530) | 误差: (-3,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.729487792] [gimbal_controller]: 目标: (633, 529) | 误差: (-7,-11) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.759155050] [gimbal_controller]: 目标: (629, 529) | 误差: (-11,-11) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.795782235] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.796320059] [gimbal_controller]: 目标: (628, 530) | 误差: (-12,-10) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.839990293] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.866361481] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.902558465] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:54] [gimbal_controller] [INFO] [1754100714.903231620] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.935730915] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:54] [gimbal_controller] [INFO] [1754100714.968247709] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.001346077] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:55] [gimbal_controller] [INFO] [1754100715.001848319] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.037303606] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.070622470] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.101682997] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:55] [gimbal_controller] [INFO] [1754100715.102158989] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.139271207] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.170943641] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.201860378] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:55] [gimbal_controller] [INFO] [1754100715.202924361] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.242007629] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.276474475] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.310904279] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:55] [gimbal_controller] [INFO] [1754100715.313319822] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.343131745] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.373469825] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.402396262] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:55] [gimbal_controller] [INFO] [1754100715.403051626] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.444173903] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.478992493] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.512453980] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:55] [gimbal_controller] [INFO] [1754100715.513556753] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.543854292] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.591174966] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.625368816] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:11:55] [gimbal_controller] [INFO] [1754100715.627473156] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.660704522] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.689770082] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:11:55] [gimbal_controller] [INFO] [1754100715.722643287] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100715.723339775] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100715.760337954] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100715.791097777] [gimbal_controller]: 目标: (625, 529) | 误差: (-15,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100715.834579890] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100715.835169630] [gimbal_controller]: 目标: (629, 529) | 误差: (-11,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100715.873131751] [gimbal_controller]: 目标: (636, 529) | 误差: (-4,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100715.902587554] [gimbal_controller]: 目标: (639, 529) | 误差: (-1,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100715.946218706] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100715.948389837] [gimbal_controller]: 目标: (644, 528) | 误差: (+4,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100715.983243134] [gimbal_controller]: 目标: (654, 528) | 误差: (+14,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.018059098] [gimbal_controller]: 目标: (654, 528) | 误差: (+14,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.060685767] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.061264715] [gimbal_controller]: 目标: (658, 528) | 误差: (+18,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.097791277] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.132454994] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.166584095] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.167214959] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.205326702] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.240342164] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.274097354] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.274815134] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.313129290] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.349066403] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.385091014] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.387274978] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.419625525] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.466179712] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.496849120] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.497660231] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.528370181] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.559073713] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.589992201] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.590663023] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.621850131] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.657835076] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.684309512] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.684795421] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.719677884] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.756416775] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.794277981] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.796592609] [gimbal_controller]: 目标: (660, 528) | 误差: (+20,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.819860807] [gimbal_controller]: 目标: (655, 529) | 误差: (+15,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.857528058] [gimbal_controller]: 目标: (649, 529) | 误差: (+9,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.899260491] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100716.899728025] [gimbal_controller]: 目标: (646, 529) | 误差: (+6,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.929961982] [gimbal_controller]: 目标: (639, 529) | 误差: (-1,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100716.962074241] [gimbal_controller]: 目标: (630, 529) | 误差: (-10,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.023713470] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100717.024198795] [gimbal_controller]: 目标: (621, 530) | 误差: (-19,-10) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.069381587] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.111937965] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.146895094] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.182554545] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.217536757] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.251712815] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.292187602] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.323897368] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.357326189] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.404102331] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.440907429] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.476697544] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.513272813] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.549079261] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.582473374] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.615859612] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.652065637] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.688076540] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.723932279] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.759045738] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.796133749] [gimbal_controller]: 目标: (619, 529) | 误差: (-21,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.838618378] [gimbal_controller]: 目标: (620, 529) | 误差: (-20,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.881744371] [gimbal_controller]: 目标: (623, 529) | 误差: (-17,-11) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.933708301] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100717.936005430] [gimbal_controller]: 目标: (627, 528) | 误差: (-13,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100717.972140289] [gimbal_controller]: 目标: (644, 528) | 误差: (+4,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.010641110] [gimbal_controller]: 目标: (646, 528) | 误差: (+6,-12) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.088842063] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.091840930] [gimbal_controller]: 目标: (655, 527) | 误差: (+15,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.136517981] [gimbal_controller]: 目标: (655, 527) | 误差: (+15,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.179626183] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.216666361] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.218812700] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.244343027] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.278950745] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.311045505] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.311719535] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.343695880] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.406319134] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.442695781] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.443480059] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.483193026] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.514246845] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.549070101] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.549532968] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.587144511] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.620717413] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.653448579] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.653925154] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.691791318] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.720705214] [gimbal_controller]: 目标: (658, 527) | 误差: (+18,-13) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.762067820] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.765084478] [gimbal_controller]: 目标: (657, 533) | 误差: (+17,-7) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.797452233] [gimbal_controller]: 目标: (657, 533) | 误差: (+17,-7) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.832462445] [gimbal_controller]: 目标: (657, 535) | 误差: (+17,-5) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.888448100] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.888918842] [gimbal_controller]: 目标: (657, 538) | 误差: (+17,-2) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.930461112] [gimbal_controller]: 目标: (657, 538) | 误差: (+17,-2) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.959156261] [gimbal_controller]: 目标: (657, 538) | 误差: (+17,-2) | 成功计数:0 | 激光状态:True
[10:12:08] [gimbal_controller] [INFO] [1754100718.988068115] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:12:08] [gimbal_controller] [INFO] [1754100718.988608273] [gimbal_controller]: 目标: (657, 538) | 误差: (+17,-2) | 成功计数:0 | 激光状态:True
